chrm	start	end	target_id	Gene	isoform	value	strand	Synonym	Product	PID
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0965	2	.	+	ZMO1_ZMO0965	efflux pump membrane protein	AVZ42214.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0966	2	.	+	emrB	EmrB/QacA subfamily drug resistance transporter	AVZ42215.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0967	2	.	+	ZMO1_ZMO0967	NupC-like Na+ dependent nucleoside transporter	AVZ42216.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0968	2	.	+	ZMO1_ZMO0968	hypothetical protein	AVZ42217.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0969	2	.	+	ZMO1_ZMO0969	xanthine/uracil/vitamin C permease	AVZ42218.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0970	2	.	+	ZMO1_ZMO0970	purine nucleoside permease	AVZ42219.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0971	2	.	+	add2	adenosine deaminase	AVZ42220.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0972	2	.	+	ZMO1_ZMO0972	hopanoid biosynthesis associated glycosyl transferase protein HpnI	AVZ42221.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0973	2	.	+	ZMO1_ZMO0973	hopanoid biosynthesis associated radical SAM protein HpnJ	AVZ42222.1
ZM4	980416	993268	ZMO1_ZMO0964,ZMO1_ZMO0965,ZMO1_ZMO0966,ZMO1_ZMO0967,ZMO1_ZMO0968,ZMO1_ZMO0969,ZMO1_ZMO0970,ZMO1_ZMO0971,ZMO1_ZMO0972,ZMO1_ZMO0973,ZMO1_ZMO0974;2	ZMO1_ZMO0974	2	.	+	ZMO1_ZMO0974	hopanoid biosynthesis associated protein HpnK	AVZ42223.1
ZM4	993250	994469	ZMO1_ZMO0975;1	ZMO1_ZMO0975	1	.	+	ZMO1_ZMO0975	putative membrane spanning protein	AVZ42224.1
ZM4	993426	994415	ZMO1_ZMO0975;2	ZMO1_ZMO0975	2	.	+	ZMO1_ZMO0975	putative membrane spanning protein	AVZ42224.1
ZM4	994470	994543	ZMO1_ZMOt020;1	ZMO1_ZMOt020	1	.	+	ZMO1_ZMOt020	tRNA-Gly	-
ZM4	994590	995752	ZMO1_ZMO0976;1	ZMO1_ZMO0976	1	.	-	xyrA	xylose reductase	AVZ42225.1
ZM4	995772	996777	ZMO1_ZMO0978;1	ZMO1_ZMO0978	1	.	-	ZMO1_ZMO0978	periplasmic binding protein	AVZ42226.1
ZM4	996163	999127	ZMO1_ZMO0979;1	ZMO1_ZMO0979	1	.	+	ZMO1_ZMO0979	TonB-dependent receptor	AVZ42227.1
ZM4	997006	999117	ZMO1_ZMO0979;2	ZMO1_ZMO0979	2	.	+	ZMO1_ZMO0979	TonB-dependent receptor	AVZ42227.1
ZM4	999166	1000397	ZMO1_ZMO0980;1	ZMO1_ZMO0980	1	.	-	dnaN	DNA polymerase III beta subunit	AVZ42228.1
ZM4	1000398	1005403	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;1	ZMO1_ZMO0981	1	.	-	ZMO1_ZMO0981	ABC transporter ATP-binding protein	AVZ42229.1
ZM4	1000398	1005403	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;1	ZMO1_ZMO0982	1	.	-	ZMO1_ZMO0982	ABC transporter permease	AVZ42230.1
ZM4	1000398	1005403	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;1	ZMO1_ZMO0983	1	.	-	ZMO1_ZMO0983	type 1 ABC transporter solute-binding subunit	AVZ42231.1
ZM4	1000398	1005273	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;2	ZMO1_ZMO0981	2	.	-	ZMO1_ZMO0981	ABC transporter ATP-binding protein	AVZ42229.1
ZM4	1000398	1005273	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;2	ZMO1_ZMO0982	2	.	-	ZMO1_ZMO0982	ABC transporter permease	AVZ42230.1
ZM4	1000398	1005273	ZMO1_ZMO0981,ZMO1_ZMO0982,ZMO1_ZMO0983;2	ZMO1_ZMO0983	2	.	-	ZMO1_ZMO0983	type 1 ABC transporter solute-binding subunit	AVZ42231.1
ZM4	1005402	1008346	ZMO1_ZMO0984,ZMO1_ZMO0985,ZMO1_ZMO0986;1	ZMO1_ZMO0984	1	.	-	nlpD	lipoprotein NlpD	AVZ42232.1
ZM4	1005402	1008346	ZMO1_ZMO0984,ZMO1_ZMO0985,ZMO1_ZMO0986;1	ZMO1_ZMO0985	1	.	-	surE	5'-nucleotidase SurE	AVZ42233.1
ZM4	1005402	1008346	ZMO1_ZMO0984,ZMO1_ZMO0985,ZMO1_ZMO0986;1	ZMO1_ZMO0986	1	.	-	serS	seryl-tRNA synthetase	AVZ42234.1
ZM4	1008424	1009127	ZMO1_ZMO0987;1	ZMO1_ZMO0987	1	.	+	ZMO1_ZMO0987	TraR/DksA family transcriptional regulator	AVZ42235.1
ZM4	1009138	1009395	ZMO1_ZMO2009;1	ZMO1_ZMO2009	1	.	-	ZMO1_ZMO2009	DUF465 domain-containing protein	AVZ42236.1
ZM4	1009374	1009742	ZMO1_ZMO0988;1	ZMO1_ZMO0988	1	.	+	ZMO1_ZMO0988	DUF465 domain-containing protein	AVZ42237.1
ZM4	1009761	1010375	ZMO1_ZMO0989;1	ZMO1_ZMO0989	1	.	-	ibpA	heat-shock protein IbpA	AVZ42238.1
ZM4	1010678	1012295	ZMO1_ZMO0992;1	ZMO1_ZMO0992	1	.	-	ZMO1_ZMO0992	peptidase S10 serine carboxypeptidase	AVZ42239.1
ZM4	1012633	1013281	ZMO1_ZMO0994;1	ZMO1_ZMO0994	1	.	-	ZMO1_ZMO0994	uncharacterized protein	AVZ42240.1
ZM4	1013420	1015286	ZMO1_ZMO0996,ZMO1_ZMO0997;1	ZMO1_ZMO0996	1	.	+	mscS1	mechanosensitive ion channel MscS	AVZ42241.1
ZM4	1013420	1015286	ZMO1_ZMO0996,ZMO1_ZMO0997;1	ZMO1_ZMO0997	1	.	+	eda	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase	AVZ42242.1
ZM4	1015587	1016438	ZMO1_ZMO0998;1	ZMO1_ZMO0998	1	.	+	msrA	peptide methionine sulfoxide reductase	AVZ42243.1
ZM4	1016162	1017151	ZMO1_ZMO0999;1	ZMO1_ZMO0999	1	.	-	ZMO1_ZMO0999	L-threonylcarbamoyladenylate synthase	AVZ42244.1
ZM4	1017332	1019897	ZMO1_ZMO1000;1	ZMO1_ZMO1000	1	.	+	metE	5- methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	AVZ42245.1
ZM4	1019921	1021606	ZMO1_ZMO1001;1	ZMO1_ZMO1001	1	.	+	ZMO1_ZMO1001	amino acid/peptide transporter	AVZ42246.1
ZM4	1020113	1021606	ZMO1_ZMO1001;2	ZMO1_ZMO1001	2	.	+	ZMO1_ZMO1001	amino acid/peptide transporter	AVZ42246.1
ZM4	1021607	1024504	ZMO1_ZMO1002,ZMO1_ZMO1003,ZMO1_ZMO1004;1	ZMO1_ZMO1002	1	.	+	glmM	phosphoglucosamine mutase	AVZ42247.1
ZM4	1021607	1024504	ZMO1_ZMO1002,ZMO1_ZMO1003,ZMO1_ZMO1004;1	ZMO1_ZMO1003	1	.	+	thiD	bifunctional hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	AVZ42248.1
ZM4	1021607	1024504	ZMO1_ZMO1002,ZMO1_ZMO1003,ZMO1_ZMO1004;1	ZMO1_ZMO1004	1	.	+	rnhB	ribonuclease H	AVZ42249.1
ZM4	1024664	1027044	ZMO1_ZMO1005,ZMO1_ZMO1006;1	ZMO1_ZMO1005	1	.	+	ZMO1_ZMO1005	site-specific DNA-methyltransferase	AVZ42250.1
ZM4	1024664	1027044	ZMO1_ZMO1005,ZMO1_ZMO1006;1	ZMO1_ZMO1006	1	.	+	folP	dihydropteroate synthase	AVZ42251.1
ZM4	1027045	1027913	ZMO1_ZMO1007;1	ZMO1_ZMO1007	1	.	+	ZMO1_ZMO1007	UPF0187 domain-containing protein	AVZ42252.1
ZM4	1027914	1029526	ZMO1_ZMO1008;1	ZMO1_ZMO1008	1	.	+	glcD	glycolate oxidase subunit GlcD	AVZ42253.1
ZM4	1029594	1030983	ZMO1_ZMO1009,ZMO1_ZMO1010;1	ZMO1_ZMO1009	1	.	+	ZMO1_ZMO1009	SapC family protein	AVZ42254.1
ZM4	1029594	1030983	ZMO1_ZMO1009,ZMO1_ZMO1010;1	ZMO1_ZMO1010	1	.	+	ZMO1_ZMO1010	DUF4186 domain-containing protein	AVZ42255.1
ZM4	1031020	1031095	ZMO1_ZMOt021;1	ZMO1_ZMOt021	1	.	-	ZMO1_ZMOt021	tRNA-Phe	-
ZM4	1031096	1033390	ZMO1_ZMO1011,ZMO1_ZMO1012,ZMO1_ZMO1013,ZMO1_ZMO1014;1	ZMO1_ZMO1011	1	.	-	ZMO1_ZMO1011	YacG/DUF329 family protein	AVZ42256.1
ZM4	1031096	1033390	ZMO1_ZMO1011,ZMO1_ZMO1012,ZMO1_ZMO1013,ZMO1_ZMO1014;1	ZMO1_ZMO1012	1	.	-	ZMO1_ZMO1012	uncharacterized protein	AVZ42257.1
ZM4	1031096	1033390	ZMO1_ZMO1011,ZMO1_ZMO1012,ZMO1_ZMO1013,ZMO1_ZMO1014;1	ZMO1_ZMO1013	1	.	-	ZMO1_ZMO1013	septum formation inhibitor Maf	AVZ42258.1
ZM4	1031096	1033390	ZMO1_ZMO1011,ZMO1_ZMO1012,ZMO1_ZMO1013,ZMO1_ZMO1014;1	ZMO1_ZMO1014	1	.	-	infA	translation initiation factor IF-1	AVZ42259.1
ZM4	1033407	1036938	ZMO1_ZMO1015,ZMO1_ZMO1016,ZMO1_ZMO1017,ZMO1_ZMO1018;1	ZMO1_ZMO1015	1	.	-	ZMO1_ZMO1015	DUF330 domain-containing protein	AVZ42260.1
ZM4	1033407	1036938	ZMO1_ZMO1015,ZMO1_ZMO1016,ZMO1_ZMO1017,ZMO1_ZMO1018;1	ZMO1_ZMO1016	1	.	-	ZMO1_ZMO1016	MCE family protein	AVZ42261.1
ZM4	1033407	1036938	ZMO1_ZMO1015,ZMO1_ZMO1016,ZMO1_ZMO1017,ZMO1_ZMO1018;1	ZMO1_ZMO1017	1	.	-	ZMO1_ZMO1017	iron ABC transporter ATP-binding protein	AVZ42262.1
ZM4	1033407	1036938	ZMO1_ZMO1015,ZMO1_ZMO1016,ZMO1_ZMO1017,ZMO1_ZMO1018;1	ZMO1_ZMO1018	1	.	-	ZMO1_ZMO1018	DUF140 domain-containing protein	AVZ42263.1
ZM4	1037114	1039524	ZMO1_ZMO1019,ZMO1_ZMO1020;1	ZMO1_ZMO1019	1	.	-	dys	deoxyhypusine synthase	AVZ42264.1
ZM4	1037114	1039524	ZMO1_ZMO1019,ZMO1_ZMO1020;1	ZMO1_ZMO1020	1	.	-	lysA1	diaminopimelate decarboxylase LysA	AVZ42265.1
ZM4	1039713	1040452	ZMO1_ZMO1021;1	ZMO1_ZMO1021	1	.	-	ZMO1_ZMO1021	alpha/beta fold family hydrolase-like protein	AVZ42266.1
ZM4	1040483	1042410	ZMO1_ZMO1022,ZMO1_ZMO1023;1	ZMO1_ZMO1022	1	.	+	nifS1	cysteine desulfurase NifS/SufS	AVZ42267.1
ZM4	1040483	1042410	ZMO1_ZMO1022,ZMO1_ZMO1023;1	ZMO1_ZMO1023	1	.	+	ZMO1_ZMO1023	putative 7-cyano-7-deazaguanine synthase QueC	AVZ42268.1
ZM4	1042628	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;1	ZMO1_ZMO1025	1	.	+	nrdD	anaerobic ribonucleoside-triphosphate reductase	AVZ42269.1
ZM4	1042628	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;1	ZMO1_ZMO1026	1	.	+	ZMO1_ZMO1026	uncharacterized protein	AVZ42270.1
ZM4	1042628	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;1	ZMO1_ZMO1027	1	.	+	pflA1	pyruvate-formate lyase-activating enzyme RflA	AVZ42271.1
ZM4	1042753	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;2	ZMO1_ZMO1025	2	.	+	nrdD	anaerobic ribonucleoside-triphosphate reductase	AVZ42269.1
ZM4	1042753	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;2	ZMO1_ZMO1026	2	.	+	ZMO1_ZMO1026	uncharacterized protein	AVZ42270.1
ZM4	1042753	1045585	ZMO1_ZMO1025,ZMO1_ZMO1026,ZMO1_ZMO1027;2	ZMO1_ZMO1027	2	.	+	pflA1	pyruvate-formate lyase-activating enzyme RflA	AVZ42271.1
ZM4	1045586	1047467	ZMO1_ZMO1029,ZMO1_ZMO1030;1	ZMO1_ZMO1029	1	.	+	ZMO1_ZMO1029	ABC transporter related protein	AVZ42272.1
ZM4	1045586	1047467	ZMO1_ZMO1029,ZMO1_ZMO1030;1	ZMO1_ZMO1030	1	.	+	ZMO1_ZMO1030	putative EfiE/EfiG/ABC2 family lantabiotic-exporting membrane pepmease	AVZ42273.1
ZM4	1047484	1048782	ZMO1_ZMO1032;1	ZMO1_ZMO1032	1	.	+	rlmN	dual-specificity RNA methyltransferase RlmN	AVZ42274.1
ZM4	1048783	1050111	ZMO1_ZMO1033;1	ZMO1_ZMO1033	1	.	+	cfa	cyclopropane fatty-acyl-phospholipid synthase Cfa	AVZ42275.1
ZM4	1049982	1050056	ZMO1_ZMOt022;1	ZMO1_ZMOt022	1	.	-	ZMO1_ZMOt022	tRNA-Thr	-
ZM4	1050123	1050863	ZMO1_ZMO1034;1	ZMO1_ZMO1034	1	.	-	ZMO1_ZMO1034	calcium-binding EF-hand-containing protein	AVZ42276.1
ZM4	1050879	1052307	ZMO1_ZMO1036;1	ZMO1_ZMO1036	1	.	+	argG	argininosuccinate synthase ArgG	AVZ42277.1
ZM4	1052381	1052455	ZMO1_ZMOt052;1	ZMO1_ZMOt052	1	.	-	ZMO1_ZMOt052	tRNA-Thr	-
ZM4	1052767	1054754	ZMO1_ZMO1039;1	ZMO1_ZMO1039	1	.	-	nrdA	ribonucleoside-diphosphate reductase alpha subunit	AVZ42278.1
ZM4	1052767	1054608	ZMO1_ZMO1039;2	ZMO1_ZMO1039	2	.	-	nrdA	ribonucleoside-diphosphate reductase alpha subunit	AVZ42278.1
ZM4	1055356	1058582	ZMO1_ZMO1040;1	ZMO1_ZMO1040	1	.	+	ZMO1_ZMO1040	TonB-dependent receptor	AVZ42279.1
ZM4	1058720	1058796	ZMO1_ZMOt023;1	ZMO1_ZMOt023	1	.	+	ZMO1_ZMOt023	tRNA-Arg	-
ZM4	1058809	1061351	ZMO1_ZMO1041,ZMO1_ZMO1042,ZMO1_ZMO1043;1	ZMO1_ZMO1041	1	.	-	ZMO1_ZMO1041	NUDIX-like hydrolase	AVZ42280.1
ZM4	1058809	1061351	ZMO1_ZMO1041,ZMO1_ZMO1042,ZMO1_ZMO1043;1	ZMO1_ZMO1042	1	.	-	ZMO1_ZMO1042	DUF477 domain-containing protein	AVZ42281.1
ZM4	1058809	1061351	ZMO1_ZMO1041,ZMO1_ZMO1042,ZMO1_ZMO1043;1	ZMO1_ZMO1043	1	.	-	ZMO1_ZMO1043	LemA family protein	AVZ42282.1
ZM4	1061304	1061869	ZMO1_ZMO1044;1	ZMO1_ZMO1044	1	.	+	ZMO1_ZMO1044	large conductance mechanosensitive channel protein	AVZ42283.1
ZM4	1061914	1063680	ZMO1_ZMO1045;1	ZMO1_ZMO1045	1	.	-	ZMO1_ZMO1045	phosphate-selective porin O and P	AVZ42284.1
ZM4	1061914	1063525	ZMO1_ZMO1045;2	ZMO1_ZMO1045	2	.	-	ZMO1_ZMO1045	phosphate-selective porin O and P	AVZ42284.1
ZM4	1063478	1064811	ZMO1_ZMO2077,ZMO1_ZMO1047;1	ZMO1_ZMO2077	1	.	+	ZMO1_ZMO2077	hypothetical protein	QIZ64069.1
ZM4	1063478	1064811	ZMO1_ZMO2077,ZMO1_ZMO1047;1	ZMO1_ZMO1047	1	.	+	pstS	phosphate ABC transporter substrate-binding protein PstS	AVZ42285.1
ZM4	1063484	1063741	ZMO1_ZMO2077;1	ZMO1_ZMO2077	1	.	+	ZMO1_ZMO2077	hypothetical protein	QIZ64069.1
ZM4	1063744	1064905	ZMO1_ZMO1047;1	ZMO1_ZMO1047	1	.	+	pstS	phosphate ABC transporter substrate-binding protein PstS	AVZ42285.1
ZM4	1064812	1067609	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;1	ZMO1_ZMO1048	1	.	+	pstC	phosphate ABC transporter inner membrane subunit PstC	AVZ42286.1
ZM4	1064812	1067609	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;1	ZMO1_ZMO1049	1	.	+	pstA	phosphate ABC transporter inner membrane subunit PstA	AVZ42287.1
ZM4	1064812	1067609	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;1	ZMO1_ZMO1050	1	.	+	pstB	phosphate ABC transporter ATPase subunit	AVZ42288.1
ZM4	1064906	1067598	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;2	ZMO1_ZMO1048	2	.	+	pstC	phosphate ABC transporter inner membrane subunit PstC	AVZ42286.1
ZM4	1064906	1067598	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;2	ZMO1_ZMO1049	2	.	+	pstA	phosphate ABC transporter inner membrane subunit PstA	AVZ42287.1
ZM4	1064906	1067598	ZMO1_ZMO1048,ZMO1_ZMO1049,ZMO1_ZMO1050;2	ZMO1_ZMO1050	2	.	+	pstB	phosphate ABC transporter ATPase subunit	AVZ42288.1
ZM4	1067828	1068763	ZMO1_ZMO1052;1	ZMO1_ZMO1052	1	.	+	purC	phosphoribosylaminoimidazole-succinocarboxamide synthase	AVZ42289.1
ZM4	1069022	1071356	ZMO1_ZMO1054;1	ZMO1_ZMO1054	1	.	+	parC	DNA topoisomerase IV A subunit	AVZ42290.1
ZM4	1071502	1073680	ZMO1_ZMO1055;1	ZMO1_ZMO1055	1	.	+	ZMO1_ZMO1055	bifunctional diguanylate cyclase (GGDEF)/phosphodiesterase	AVZ42291.1
ZM4	1071595	1073334	ZMO1_ZMO1055;2	ZMO1_ZMO1055	2	.	+	ZMO1_ZMO1055	bifunctional diguanylate cyclase (GGDEF)/phosphodiesterase	AVZ42291.1
ZM4	1072603	1075123	ZMO1_ZMO1056,ZMO1_ZMO1057;1	ZMO1_ZMO1056	1	.	-	cca	polynucleotide adenylyltransferase	AVZ42292.1
ZM4	1072603	1075123	ZMO1_ZMO1056,ZMO1_ZMO1057;1	ZMO1_ZMO1057	1	.	-	ZMO1_ZMO1057	GCN5-related N-acetyltransferase	AVZ42293.1
ZM4	1073331	1075089	ZMO1_ZMO1056,ZMO1_ZMO1057;2	ZMO1_ZMO1056	2	.	-	cca	polynucleotide adenylyltransferase	AVZ42292.1
ZM4	1073331	1075089	ZMO1_ZMO1056,ZMO1_ZMO1057;2	ZMO1_ZMO1057	2	.	-	ZMO1_ZMO1057	GCN5-related N-acetyltransferase	AVZ42293.1
ZM4	1075380	1075923	ZMO1_ZMO1059;1	ZMO1_ZMO1059	1	.	+	ZMO1_ZMO1059	dihydroneopterin aldolase	AVZ42294.1
ZM4	1075941	1076685	ZMO1_ZMO1060;1	ZMO1_ZMO1060	1	.	-	sod	superoxide dismutase	AVZ42295.1
ZM4	1076812	1077888	ZMO1_ZMO1061;1	ZMO1_ZMO1061	1	.	-	pspF	Fis family sigma54-specific transcriptional acivator	AVZ42296.1
ZM4	1078037	1080047	ZMO1_ZMO1062,ZMO1_ZMO1063,ZMO1_ZMO1064,ZMO1_ZMO1065;1	ZMO1_ZMO1062	1	.	+	pspD	putative peripheral inner membrane phage shock protein pspD	AVZ42297.1
ZM4	1078037	1080047	ZMO1_ZMO1062,ZMO1_ZMO1063,ZMO1_ZMO1064,ZMO1_ZMO1065;1	ZMO1_ZMO1063	1	.	+	pspA	phage shock protein A PspA	AVZ42298.1
ZM4	1078037	1080047	ZMO1_ZMO1062,ZMO1_ZMO1063,ZMO1_ZMO1064,ZMO1_ZMO1065;1	ZMO1_ZMO1064	1	.	+	pspB	phage shock protein B PspB	AVZ42299.1
ZM4	1078037	1080047	ZMO1_ZMO1062,ZMO1_ZMO1063,ZMO1_ZMO1064,ZMO1_ZMO1065;1	ZMO1_ZMO1065	1	.	+	pspC	phage shock protein C PspC	AVZ42300.1
ZM4	1080048	1081297	ZMO1_ZMO1067,ZMO1_ZMO1068;1	ZMO1_ZMO1067	1	.	+	sufE	sulfur acceptor protein	AVZ42302.1
ZM4	1080048	1081297	ZMO1_ZMO1067,ZMO1_ZMO1068;1	ZMO1_ZMO1068	1	.	+	ZMO1_ZMO1068	uncharacterized protein	AVZ42303.1
ZM4	1080776	1081835	ZMO1_ZMO1069;1	ZMO1_ZMO1069	1	.	-	ZMO1_ZMO1069	heat shock protein DnaJ domain protein	AVZ42304.1
ZM4	1081262	1081831	ZMO1_ZMO1069;2	ZMO1_ZMO1069	2	.	-	ZMO1_ZMO1069	heat shock protein DnaJ domain protein	AVZ42304.1
ZM4	1081913	1082276	ZM4_predicted_RNA_-;6	ZM4_predicted_RNA_-	6	.	-	NA	NA	NA
ZM4	1082278	1085499	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;1	ZMO1_ZMO1070	1	.	-	ftsY	signal recognition particle-docking protein FtsY	AVZ42305.1
ZM4	1082278	1085499	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;1	ZMO1_ZMO1071	1	.	-	ZMO1_ZMO1071	MiaB-like tRNA modifying enzyme	AVZ42306.1
ZM4	1082278	1085499	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;1	ZMO1_ZMO1072	1	.	-	dapF	diaminopimelate epimerase	AVZ42307.1
ZM4	1082360	1085409	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;2	ZMO1_ZMO1070	2	.	-	ftsY	signal recognition particle-docking protein FtsY	AVZ42305.1
ZM4	1082360	1085409	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;2	ZMO1_ZMO1071	2	.	-	ZMO1_ZMO1071	MiaB-like tRNA modifying enzyme	AVZ42306.1
ZM4	1082360	1085409	ZMO1_ZMO1070,ZMO1_ZMO1071,ZMO1_ZMO1072;2	ZMO1_ZMO1072	2	.	-	dapF	diaminopimelate epimerase	AVZ42307.1
ZM4	1085578	1089255	ZMO1_ZMO1075,ZMO1_ZMO1076,ZMO1_ZMO1077,ZMO1_ZMO1078,ZMO1_ZMO1079;1	ZMO1_ZMO1075	1	.	+	ffh	signal recognition particle protein	AVZ42308.1
ZM4	1085578	1089255	ZMO1_ZMO1075,ZMO1_ZMO1076,ZMO1_ZMO1077,ZMO1_ZMO1078,ZMO1_ZMO1079;1	ZMO1_ZMO1076	1	.	+	rpsP	ribosomal protein S16	AVZ42309.1
ZM4	1085578	1089255	ZMO1_ZMO1075,ZMO1_ZMO1076,ZMO1_ZMO1077,ZMO1_ZMO1078,ZMO1_ZMO1079;1	ZMO1_ZMO1077	1	.	+	rimM	16S rRNA processing protein RimM	AVZ42310.1
ZM4	1085578	1089255	ZMO1_ZMO1075,ZMO1_ZMO1076,ZMO1_ZMO1077,ZMO1_ZMO1078,ZMO1_ZMO1079;1	ZMO1_ZMO1078	1	.	+	trmD	tRNA (guanosine(37)-N1)-methyltransferase TrmD	AVZ42311.1
ZM4	1085578	1089255	ZMO1_ZMO1075,ZMO1_ZMO1076,ZMO1_ZMO1077,ZMO1_ZMO1078,ZMO1_ZMO1079;1	ZMO1_ZMO1079	1	.	+	rplS	ribosomal protein L19	AVZ42312.1
ZM4	1089340	1090215	ZMO1_ZMO1080,ZMO1_ZMO1081;1	ZMO1_ZMO1080	1	.	+	ZMO1_ZMO1080	uncharacterized protein	AVZ42313.1
ZM4	1089340	1090215	ZMO1_ZMO1080,ZMO1_ZMO1081;1	ZMO1_ZMO1081	1	.	+	ZMO1_ZMO1081	uncharacterized protein	AVZ42314.1
ZM4	1089341	1089542	ZMO1_ZMO1080;1	ZMO1_ZMO1080	1	.	+	ZMO1_ZMO1080	uncharacterized protein	AVZ42313.1
ZM4	1089543	1090215	ZMO1_ZMO1081;1	ZMO1_ZMO1081	1	.	+	ZMO1_ZMO1081	uncharacterized protein	AVZ42314.1
ZM4	1091355	1098708	ZMO1_ZMO1084,ZMO1_ZMO1085;1	ZMO1_ZMO1084	1	.	+	bscB	cellulose synthase subunit B BscB	AVZ42317.1
ZM4	1091355	1098708	ZMO1_ZMO1084,ZMO1_ZMO1085;1	ZMO1_ZMO1085	1	.	+	bcsC	cellulose synthase operon C domain protein	AVZ42318.1
